title,url
Thank You For Being An Elite Silver Member,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1236-
First flight for PPS Qualification this year,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/714-
"Increase in PPS qualification requirement, removal of sectors on CGK flights ?",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/611-
Better lifestyle privileges wanted!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/238-
What benefits do you get as Solitaire?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1165-
New: Online upgrade redemption now with 15% discount,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1092-
Checking availability for upgrade awards,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1149-
Mileage Expiry,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1062-
Where is the cheapest 1.25 sector...?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1094-
PPS renewal date,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1077-
Not welcome in Paragon PPS lounge,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1061-
SQ Private Jet Charter,http://www.sqtalk.com/forum/forum/singapore-airlines/all-about-singapore-airlines/1051-
Are there minimum miles on SQ for Krisflyer?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1009-
Non-obvious / Undocumented PPS Benefits,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/864-
Priority Magazine,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/528-
Cancelling an award,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/912-
early requal question...,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1000-
Changes to this forum and alignment with PPS,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/987-
Welcome to our PPS Club  - but only if you're in Business or First Class,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/985-
which sectors will gain me pps club points?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/984-
How to maximise PPS sectors with this CRWSTAR?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/981-
Is EK still a KF partner ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/976-
PPS numbers,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/274-
Status-Limbo Due to Membership Year Disconnect,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/907-
PPS seat priority -- waitlist for preferred seat?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/961-
New SQ PPS telephone number for Jakarta,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/950-
Sectors & Miles on cash-upgraded award tix?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/945-
Requal loophole closed?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/801-
New Krisflyer E-News,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/820-
What is your opinion if there are changes in PPS Club?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/328-
cheapest 1.25 sectors,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/853-
Why Solitaire PPS abreviation is TPP?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/862-
No more priority in SIN reservation hotlines for PPS/First/Biz?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/863-
Redeeming REP-SIN,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/878-
PPS Club - what is that?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/870-
How to Ensure Mileage Credit When Using Upgrades?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/865-
Non-Human Members of KrisFlyer...,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/817-
pps from a different view,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/798-
No more KF Hotline number in HKG?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/822-
PPS Coordinator,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/824-
anyone does this?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/838-
Saver Awards and availability,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/828-
How long does it take to deduct miles from KF?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/757-
what seat option to ask for via krisflyer frome bne - manchester,http://www.sqtalk.com/forum/forum/singapore-airlines/all-about-singapore-airlines/815-
BNE - DUBLIN - best way to maximise pps sectors,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/797-
Another cutback - no PPS stationery for statements,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/794-
"A KrisFlyer member looks back to the past year, with sadness",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/724-
Do SQ look at revenue rather than just PPS sectors/years qualified ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/705-
What to do with PPS Sectors,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/762-
I am getting J award seats on 77W!!!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/685-
PPS Question??,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/671-
Solitaire PPS and PPS member,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/582-
Lounge Access,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/731-
Redeeming an NYC-SIN flight online,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/716-
PPS Membership Guide update,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/211-
Redeeming miles...confused,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/662-
KF miles can't be extended,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/601-
DBS Credit Cards - KF Miles Redemption,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/659-
Maximise Mileage run: RM2500!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/658-
Enjoy the amazing 50% bonus KrisFlyer miles offer in 2007,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/647-
LHR Fast Track no longer available to SQ *G traveling in Y,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/525-
Disconnect between FFP and airline flown,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/465-
Gold 2007 Calendar Books?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/485-
Topping up miles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/586-
Hotel New Otani is KrisFlyer’s latest partner,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/625-
Elite miles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/533-
KrisFlyer post-Feb 2007 redemption levels revealed,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/312-
Mileage run: LHR -> PVG,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/230-
SQ to outsource KrisShop,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/383-
Open complaint letter,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/318-
Is the KF UK callcenter generally perceived to be competent?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/388-
DAPO2UG2PL ? seems you CAN redeem that kind of thing,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/294-
Personal Letter Offering 50% off F or C tickets,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/262-
New Bus/First Class Lounges,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/257-
Some Naive Sector Calculation Questions,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/273-
Service Recovery miles expire after one year?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/239-
PPS Amex promo desk back at SKL,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/242-
Best time to redeem one-way upgrade to Raffles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/200-
"Grrr, miles gone to KF instead of BD",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/199-
Kris Flyer Elite Levels,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/198-
[JFK] VS - Clubhouse,http://www.sqtalk.com/forum/forum/singapore-airlines/sq-operated-partner-and-contract-lounges/197-
SQ Website survey,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/196-
More than 1 CGK turnaround per day ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/195-
Questions regarding award F ticket,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/194-
UA W in Krisflyer,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/171-
What is up with replacing luggage tags?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/110-
The highest QPP number you can theoretically be?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/107-
"Revised Logo, Program Changes",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/112-
